0.104800	-2.562227	0.813985	9.864678
0.105000	-2.549249	0.992432	9.851375
0.105200	-2.534649	1.186452	9.840343
0.105400	-2.524591	1.394424	9.829311
0.105600	-2.507071	1.540101	9.814061
0.105800	-2.495066	1.602071	9.802056
0.106000	-2.485333	1.579035	9.788753
0.106200	-2.470084	1.499221	9.775450
0.106400	-2.455483	1.401237	9.761173
0.106600	-2.444777	1.295791	9.745274
0.106800	-2.429527	1.206243	9.731647
0.107000	-2.417523	1.113451	9.713476
0.107200	-2.402598	1.036557	9.698551
0.107400	-2.389296	0.959987	9.680381
0.107600	-2.377940	0.896395	9.665455
0.107800	-2.361718	0.831830	9.644689
0.108000	-2.351011	0.783487	9.626195
0.108200	-2.338357	0.739037	9.608024
0.108400	-2.325379	0.705619	9.587907
0.108600	-2.311103	0.675770	9.567142
0.108800	-2.298126	0.653707	9.547998
0.109000	-2.283850	0.630672	9.525934
0.109200	-2.273792	0.614125	9.507115
0.109400	-2.259841	0.597902	9.481482
0.109600	-2.246863	0.585249	9.462014
0.109800	-2.232262	0.572920	9.436057
0.110000	-2.213120	0.563511	9.413020
0.110200	-2.205658	0.553777	9.385765
0.110400	-2.192031	0.542746	9.362403
0.110600	-2.182622	0.531390	9.334499
0.110800	-2.166724	0.522955	9.307244
0.111000	-2.155043	0.510301	9.278042
0.111200	-2.140443	0.502514	9.251436
0.111400	-2.129088	0.492457	9.217042
0.111600	-2.116110	0.485643	9.189463
0.111800	-2.104754	0.481425	9.153122
0.112000	-2.088531	0.478181	9.124245
0.112200	-2.074905	0.473639	9.088554
0.112400	-2.062900	0.472990	9.055783
0.112600	-2.047975	0.466501	9.012953
0.112800	-2.026237	0.465203	8.981156
0.113000	-2.020073	0.459038	8.947411
0.113200	-2.009366	0.452874	8.898742
0.113400	-1.997686	0.445736	8.854939
0.113600	-1.984383	0.435029	8.813083
0.113800	-1.972703	0.437300	8.765711
0.114000	-1.957130	0.432109	8.722233
0.114200	-1.946747	0.427891	8.675835
0.114400	-1.936040	0.425620	8.628139
0.114600	-1.919169	0.420429	8.571682
0.114800	-1.904893	0.417509	8.528528
0.115000	-1.895160	0.413940	8.475316
0.115200	-1.877315	0.411669	8.429892
0.115400	-1.865635	0.408100	8.380249
0.115600	-1.853306	0.406478	8.331579
0.115800	-1.840652	0.403233	8.283559
0.116000	-1.825079	0.400638	8.244299
0.116200	-1.813399	0.398691	8.198550
0.116400	-1.799447	0.394798	8.162859
0.116600	-1.788741	0.392851	8.121652
0.116800	-1.777385	0.389606	8.084663
0.117000	-1.762460	0.386686	8.049297
0.117200	-1.749807	0.384740	8.021718
0.117400	-1.734882	0.381820	7.993490
0.117600	-1.722553	0.379549	7.972075
0.117800	-1.708602	0.378251	7.954230
0.118000	-1.697246	0.374682	7.941900
0.118200	-1.683295	0.372086	7.933789
0.118400	-1.669019	0.368842	7.927949
0.118600	-1.660583	0.366246	7.926651
0.118800	-1.645010	0.364299	7.932815
0.119000	-1.629761	0.363326	7.941900
0.119200	-1.617107	0.361055	7.955528
0.119400	-1.603480	0.359108	7.974995
0.119600	-1.590827	0.358135	7.999006
0.119800	-1.578498	0.356188	8.023989
0.120000	-1.565844	0.355864	8.054489
0.120200	-1.551893	0.354566	8.084988
0.120400	-1.541186	0.352944	8.121652
0.120600	-1.525937	0.351970	8.156370
0.120800	-1.513284	0.350024	8.195630
0.121000	-1.501279	0.349699	8.232943
0.121200	-1.478568	0.349699	8.274474
0.121400	-1.473376	0.347753	8.313085
0.121600	-1.459425	0.349050	8.353643
0.121800	-1.444500	0.348077	8.392903
0.122000	-1.435740	0.347753	8.431514
0.122200	-1.419193	0.344833	8.468827
0.122400	-1.408162	0.345157	8.505816
0.122600	-1.396807	0.345481	8.536964
0.122800	-1.383504	0.354566	8.568113
0.123000	-1.372797	0.344184	8.592123
0.123200	-1.336459	0.342237	8.616133
0.123400	-1.342624	0.343210	8.633330
0.123600	-1.329970	0.343210	8.649553
0.123800	-1.315045	0.343535	8.659936
0.124000	-1.303690	0.350348	8.665452
0.124200	-1.290712	0.343859	8.667074
0.124400	-1.277734	0.342561	8.666101
0.124600	-1.275463	0.343535	8.659612
0.124800	-1.256969	0.341913	8.647931
0.125000	-1.238800	0.342237	8.629112
0.125200	-1.224849	0.344508	8.609969
0.125400	-1.215440	0.341913	8.577847
0.125600	-1.202786	0.341913	8.552214
0.125800	-1.182346	0.342886	8.513927
0.126000	-1.174884	0.340939	8.474667
0.126200	-1.161257	0.340615	8.425674
0.126400	-1.149901	0.341264	8.380249
0.126600	-1.135950	0.342561	8.320548
0.126800	-1.123945	0.344184	8.263767
0.127000	-1.108696	0.344508	8.193034
0.127200	-1.098963	0.346130	8.123599
0.127400	-1.080794	0.347104	8.051244
0.127600	-1.069762	0.349699	7.972075
0.127800	-1.056784	0.351970	7.895827
0.128000	-1.042184	0.353268	7.805302
0.128200	-1.029855	0.356188	7.722889
0.128400	-1.017851	0.359433	7.626200
0.128600	-1.004873	0.363651	7.536000
0.128800	-0.991570	0.368842	7.429901
0.129000	-0.977943	0.374357	7.343920
0.129200	-0.970157	0.380846	7.242039
0.129400	-0.955557	0.388958	7.143728
0.129600	-0.941605	0.396420	7.041199
0.129800	-0.925058	0.407776	6.949053
0.130000	-0.914027	0.421078	6.854636
0.130200	-0.902023	0.437300	6.766708
0.130400	-0.889045	0.459363	6.675210
0.130600	-0.875093	0.488239	6.593123
0.130800	-0.863738	0.526199	6.526933
0.131000	-0.850111	0.576813	6.448090
0.131200	-0.834213	0.641054	6.392933
0.131400	-0.821559	0.748122	6.332259
0.131600	-0.812799	0.881470	6.290729
0.131800	-0.797550	1.094633	6.244331
0.132000	-0.781977	1.292547	6.214806
0.132200	-0.773541	1.492407	6.176520
0.132400	-0.756994	1.567031	6.148292
0.132600	-0.746287	1.548537	6.128176
0.132800	-0.731363	1.468723	6.119740
0.133000	-0.719358	1.341214	6.119416
